WorkOrderID,EvalQuestTxt,EvalQuestValTxt,LocationName,City,State,SignDate,JobID,JobCategoryID,ProgramType,CustomerName,PrimaryTechnicianID,DistrictName,WOStatusID,Revenue,Expense,GP
240525-022,Overall Performance Was:,Excellent,Walmart Supercenter 1910,CRESCENT CITY,CA,2024-05-30 18:13:12,SXX1025,LBR,LI,WAL-MART STORES,JPerkins,District 12,POSTED,210,-19.04,190.96
240525-024,Was Contractors Quality of Work Satisfactory?,Yes,Homegoods 1280295,Poway,CA,2024-05-30 18:18:44,SXX0025,EBR,SERVIC,"THE TJX COMPANIES, INC",RDimaguila,,POSTED,459,-209.78,249.22
240525-024,Did Contractors Clean Up All Work Areas?,Yes,Homegoods 1280295,Poway,CA,2024-05-30 18:18:44,SXX0025,EBR,SERVIC,"THE TJX COMPANIES, INC",RDimaguila,,POSTED,459,-209.78,249.22
240525-024,Did Contractors Employees Cooperate with You?,Yes,Homegoods 1280295,Poway,CA,2024-05-30 18:18:44,SXX0025,EBR,SERVIC,"THE TJX COMPANIES, INC",RDimaguila,,POSTED,459,-209.78,249.22
240525-024,Overall Performance Was:,Excellent,Homegoods 1280295,Poway,CA,2024-05-30 18:18:44,SXX0025,EBR,SERVIC,"THE TJX COMPANIES, INC",RDimaguila,,POSTED,459,-209.78,249.22
240513-105,Overall Performance Was:,Excellent,LOWES 3462,Shippensburg,PA,2024-05-30 18:26:45,SXX1022,LBR,LI,LOWES COMPANIES,FRidley,District 2,PMR,0,-733.51,-733.51
240513-105,Was Contractors Quality of Work Satisfactory?,Yes,LOWES 3462,Shippensburg,PA,2024-05-30 18:26:45,SXX1022,LBR,LI,LOWES COMPANIES,FRidley,District 2,PMR,0,-733.51,-733.51
240513-105,Did Contractors Clean Up All Work Areas?,Yes,LOWES 3462,Shippensburg,PA,2024-05-30 18:26:45,SXX1022,LBR,LI,LOWES COMPANIES,FRidley,District 2,PMR,0,-733.51,-733.51
240513-105,Did Contractors Employees Cooperate with You?,Yes,LOWES 3462,Shippensburg,PA,2024-05-30 18:26:45,SXX1022,LBR,LI,LOWES COMPANIES,FRidley,District 2,PMR,0,-733.51,-733.51
240523-103,Did Contractors Employees Cooperate with You?,Yes,Rite Aid 1413,WILKES-BARRE,PA,2024-05-30 18:27:39,SXX0022,EBR,SERVIC,Automated Logic Corporation,WRodriguez,,POSTED,514,-184.14,329.86
240523-103,Overall Performance Was:,Excellent,Rite Aid 1413,WILKES-BARRE,PA,2024-05-30 18:27:39,SXX0022,EBR,SERVIC,Automated Logic Corporation,WRodriguez,,POSTED,514,-184.14,329.86
240523-103,Did Contractors Clean Up All Work Areas?,Yes,Rite Aid 1413,WILKES-BARRE,PA,2024-05-30 18:27:39,SXX0022,EBR,SERVIC,Automated Logic Corporation,WRodriguez,,POSTED,514,-184.14,329.86
240523-103,Was Contractors Quality of Work Satisfactory?,Yes,Rite Aid 1413,WILKES-BARRE,PA,2024-05-30 18:27:39,SXX0022,EBR,SERVIC,Automated Logic Corporation,WRodriguez,,POSTED,514,-184.14,329.86
240524-126,Overall Performance Was:,Excellent,Staples 1065,Daphne,AL,2024-05-30 18:27:59,B240009,ERO,SH1,Staples Facilities Dept,ETaylor,District 3,RVWBLL,0,-430.1,-430.1
240524-126,Did Contractors Clean Up All Work Areas?,Yes,Staples 1065,Daphne,AL,2024-05-30 18:27:59,B240009,ERO,SH1,Staples Facilities Dept,ETaylor,District 3,RVWBLL,0,-430.1,-430.1
240524-126,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1065,Daphne,AL,2024-05-30 18:27:59,B240009,ERO,SH1,Staples Facilities Dept,ETaylor,District 3,RVWBLL,0,-430.1,-430.1
240528-083,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 1228,CHEEKTOWAGA,NY,2024-05-30 18:28:08,SXX0022,EBR,SERVIC,HOME DEPOT USA,MIFletcher,District 1,POSTED,244.25,-105.11,139.14
240528-083,Overall Performance Was:,Excellent,THE HOME DEPOT 1228,CHEEKTOWAGA,NY,2024-05-30 18:28:08,SXX0022,EBR,SERVIC,HOME DEPOT USA,MIFletcher,District 1,POSTED,244.25,-105.11,139.14
240528-083,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 1228,CHEEKTOWAGA,NY,2024-05-30 18:28:08,SXX0022,EBR,SERVIC,HOME DEPOT USA,MIFletcher,District 1,POSTED,244.25,-105.11,139.14
240528-083,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 1228,CHEEKTOWAGA,NY,2024-05-30 18:28:08,SXX0022,EBR,SERVIC,HOME DEPOT USA,MIFletcher,District 1,POSTED,244.25,-105.11,139.14
240322-039,Was Contractors Quality of Work Satisfactory?,Yes,Homegoods 1280751,Pooler,GA,2024-05-30 18:29:59,SXX0023,EBR,SERVIC,"THE TJX COMPANIES, INC",KRewis,,POSTED,751.41,-437.32,314.09
240322-039,Did Contractors Employees Cooperate with You?,Yes,Homegoods 1280751,Pooler,GA,2024-05-30 18:29:59,SXX0023,EBR,SERVIC,"THE TJX COMPANIES, INC",KRewis,,POSTED,751.41,-437.32,314.09
240322-039,Did Contractors Clean Up All Work Areas?,Yes,Homegoods 1280751,Pooler,GA,2024-05-30 18:29:59,SXX0023,EBR,SERVIC,"THE TJX COMPANIES, INC",KRewis,,POSTED,751.41,-437.32,314.09
240322-039,Overall Performance Was:,Excellent,Homegoods 1280751,Pooler,GA,2024-05-30 18:29:59,SXX0023,EBR,SERVIC,"THE TJX COMPANIES, INC",KRewis,,POSTED,751.41,-437.32,314.09
240528-183,Was Contractors Quality of Work Satisfactory?,Yes,FedEx Freight Inc LIT,LITTLE ROCK,AR,2024-05-30 18:31:50,SXX0024,EBR,SERVIC,FedEx Freight Inc,SMcgough,District 9,POSTED,830.12,-526.67,303.45
240528-183,Did Contractors Clean Up All Work Areas?,Yes,FedEx Freight Inc LIT,LITTLE ROCK,AR,2024-05-30 18:31:50,SXX0024,EBR,SERVIC,FedEx Freight Inc,SMcgough,District 9,POSTED,830.12,-526.67,303.45
240528-183,Did Contractors Employees Cooperate with You?,Yes,FedEx Freight Inc LIT,LITTLE ROCK,AR,2024-05-30 18:31:50,SXX0024,EBR,SERVIC,FedEx Freight Inc,SMcgough,District 9,POSTED,830.12,-526.67,303.45
240528-183,Overall Performance Was:,Good,FedEx Freight Inc LIT,LITTLE ROCK,AR,2024-05-30 18:31:50,SXX0024,EBR,SERVIC,FedEx Freight Inc,SMcgough,District 9,POSTED,830.12,-526.67,303.45
240528-154,Did Contractors Employees Cooperate with You?,Yes,Best Buy 2550,Margate,FL,2024-05-30 18:32:38,B240032,ERO,BB138,Farris Interior Installation,RACastillo,,HDRDIS,0,-362.55,-362.55
240528-154,Was Contractors Quality of Work Satisfactory?,Yes,Best Buy 2550,Margate,FL,2024-05-30 18:32:38,B240032,ERO,BB138,Farris Interior Installation,RACastillo,,HDRDIS,0,-362.55,-362.55
240528-154,Overall Performance Was:,Good,Best Buy 2550,Margate,FL,2024-05-30 18:32:38,B240032,ERO,BB138,Farris Interior Installation,RACastillo,,HDRDIS,0,-362.55,-362.55
240528-154,Did Contractors Clean Up All Work Areas?,Yes,Best Buy 2550,Margate,FL,2024-05-30 18:32:38,B240032,ERO,BB138,Farris Interior Installation,RACastillo,,HDRDIS,0,-362.55,-362.55
240331-135,Overall Performance Was:,Excellent,THE HOME DEPOT 2667,SOMERVILLE,MA,2024-05-30 18:34:39,B240023,ERO,HC03,HOME DEPOT USA,RDemers,District 1,RVWBLL,0,-439.6,-439.6
240331-135,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 2667,SOMERVILLE,MA,2024-05-30 18:34:39,B240023,ERO,HC03,HOME DEPOT USA,RDemers,District 1,RVWBLL,0,-439.6,-439.6
240331-135,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 2667,SOMERVILLE,MA,2024-05-30 18:34:39,B240023,ERO,HC03,HOME DEPOT USA,RDemers,District 1,RVWBLL,0,-439.6,-439.6
240331-135,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 2667,SOMERVILLE,MA,2024-05-30 18:34:39,B240023,ERO,HC03,HOME DEPOT USA,RDemers,District 1,RVWBLL,0,-439.6,-439.6
240522-022,Overall Performance Was:,Excellent,Staples 1630,Elk Grove Village,IL,2024-05-30 18:40:26,B240067,ERO,ST011,Staples Facilities Dept,JEverhart,District 8,POSTED,655,-122.55,532.45
240522-022,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1630,Elk Grove Village,IL,2024-05-30 18:40:26,B240067,ERO,ST011,Staples Facilities Dept,JEverhart,District 8,POSTED,655,-122.55,532.45
240522-022,Did Contractors Employees Cooperate with You?,Yes,Staples 1630,Elk Grove Village,IL,2024-05-30 18:40:26,B240067,ERO,ST011,Staples Facilities Dept,JEverhart,District 8,POSTED,655,-122.55,532.45
240522-022,Did Contractors Clean Up All Work Areas?,Yes,Staples 1630,Elk Grove Village,IL,2024-05-30 18:40:26,B240067,ERO,ST011,Staples Facilities Dept,JEverhart,District 8,POSTED,655,-122.55,532.45
240514-250,Did Contractors Employees Cooperate with You?,Yes,Bank of America CA9-119,LOS ANGELES,CA,2024-05-30 18:48:04,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,RDelgado,District 13,POSTED,427.1,-116.06,311.04
240514-250,Did Contractors Clean Up All Work Areas?,Yes,Bank of America CA9-119,LOS ANGELES,CA,2024-05-30 18:48:04,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,RDelgado,District 13,POSTED,427.1,-116.06,311.04
240514-250,Overall Performance Was:,Excellent,Bank of America CA9-119,LOS ANGELES,CA,2024-05-30 18:48:04,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,RDelgado,District 13,POSTED,427.1,-116.06,311.04
240514-250,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America CA9-119,LOS ANGELES,CA,2024-05-30 18:48:04,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,RDelgado,District 13,POSTED,427.1,-116.06,311.04
240523-152,Did Contractors Clean Up All Work Areas?,Yes,Dave & Buster's 133,CORP CHRISTI,TX,2024-05-30 18:48:56,SXX0024,EBR,SERVIC,DAVE & BUSTER'S,RAGarcia,District 10,POSTED,317.27,-131.54,185.73
240523-152,Did Contractors Employees Cooperate with You?,Yes,Dave & Buster's 133,CORP CHRISTI,TX,2024-05-30 18:48:56,SXX0024,EBR,SERVIC,DAVE & BUSTER'S,RAGarcia,District 10,POSTED,317.27,-131.54,185.73
240523-152,Overall Performance Was:,Excellent,Dave & Buster's 133,CORP CHRISTI,TX,2024-05-30 18:48:56,SXX0024,EBR,SERVIC,DAVE & BUSTER'S,RAGarcia,District 10,POSTED,317.27,-131.54,185.73
240523-152,Was Contractors Quality of Work Satisfactory?,Yes,Dave & Buster's 133,CORP CHRISTI,TX,2024-05-30 18:48:56,SXX0024,EBR,SERVIC,DAVE & BUSTER'S,RAGarcia,District 10,POSTED,317.27,-131.54,185.73
240525-031,Did Contractors Employees Cooperate with You?,Yes,Publix Super Markets 1436,MOBILE,AL,2024-05-30 18:51:09,SXX1023,LBR,LI,Publix Super Markets,KFarrior,District 3,POSTED,200.63,-156.68,43.95
240525-031,Did Contractors Clean Up All Work Areas?,Yes,Publix Super Markets 1436,MOBILE,AL,2024-05-30 18:51:09,SXX1023,LBR,LI,Publix Super Markets,KFarrior,District 3,POSTED,200.63,-156.68,43.95
240525-031,Was Contractors Quality of Work Satisfactory?,Yes,Publix Super Markets 1436,MOBILE,AL,2024-05-30 18:51:09,SXX1023,LBR,LI,Publix Super Markets,KFarrior,District 3,POSTED,200.63,-156.68,43.95
240525-031,Overall Performance Was:,Excellent,Publix Super Markets 1436,MOBILE,AL,2024-05-30 18:51:09,SXX1023,LBR,LI,Publix Super Markets,KFarrior,District 3,POSTED,200.63,-156.68,43.95
240329-389,Overall Performance Was:,Excellent,Bank of America CA9-199,LOS ANGELES,CA,2024-05-30 18:53:23,SXX1025,LBR,LI,Cushman&Wakefield / BOA,SMorales,District 13,POSTED,664.48,-516.1,148.38
240329-389,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America CA9-199,LOS ANGELES,CA,2024-05-30 18:53:23,SXX1025,LBR,LI,Cushman&Wakefield / BOA,SMorales,District 13,POSTED,664.48,-516.1,148.38
240329-389,Did Contractors Clean Up All Work Areas?,Yes,Bank of America CA9-199,LOS ANGELES,CA,2024-05-30 18:53:23,SXX1025,LBR,LI,Cushman&Wakefield / BOA,SMorales,District 13,POSTED,664.48,-516.1,148.38
240329-389,Did Contractors Employees Cooperate with You?,Yes,Bank of America CA9-199,LOS ANGELES,CA,2024-05-30 18:53:23,SXX1025,LBR,LI,Cushman&Wakefield / BOA,SMorales,District 13,POSTED,664.48,-516.1,148.38
240524-095,Did Contractors Clean Up All Work Areas?,Yes,Walmart Supercenter 1307,BOURBONNAIS,IL,2024-05-30 19:00:38,SXX0021,EBR,SERVIC,WAL-MART STORES,MSheridan,District 8,DISP,0,-120.39,-120.39
240524-095,Did Contractors Employees Cooperate with You?,Yes,Walmart Supercenter 1307,BOURBONNAIS,IL,2024-05-30 19:00:38,SXX0021,EBR,SERVIC,WAL-MART STORES,MSheridan,District 8,DISP,0,-120.39,-120.39
240524-095,Was Contractors Quality of Work Satisfactory?,Yes,Walmart Supercenter 1307,BOURBONNAIS,IL,2024-05-30 19:00:38,SXX0021,EBR,SERVIC,WAL-MART STORES,MSheridan,District 8,DISP,0,-120.39,-120.39
240524-095,Overall Performance Was:,Excellent,Walmart Supercenter 1307,BOURBONNAIS,IL,2024-05-30 19:00:38,SXX0021,EBR,SERVIC,WAL-MART STORES,MSheridan,District 8,DISP,0,-120.39,-120.39
240530-133,Was Contractors Quality of Work Satisfactory?,Yes,LOWES 1008,CLINTON TOWNSHIP,MI,2024-05-30 19:04:35,SXX0021,EBR,SERVIC,LOWES COMPANIES,SPolcik,District 7,POSTED,206.88,-136.69,70.19
240530-133,Overall Performance Was:,Excellent,LOWES 1008,CLINTON TOWNSHIP,MI,2024-05-30 19:04:35,SXX0021,EBR,SERVIC,LOWES COMPANIES,SPolcik,District 7,POSTED,206.88,-136.69,70.19
240530-133,Did Contractors Employees Cooperate with You?,Yes,LOWES 1008,CLINTON TOWNSHIP,MI,2024-05-30 19:04:35,SXX0021,EBR,SERVIC,LOWES COMPANIES,SPolcik,District 7,POSTED,206.88,-136.69,70.19
240530-133,Did Contractors Clean Up All Work Areas?,Yes,LOWES 1008,CLINTON TOWNSHIP,MI,2024-05-30 19:04:35,SXX0021,EBR,SERVIC,LOWES COMPANIES,SPolcik,District 7,POSTED,206.88,-136.69,70.19
240530-132,Overall Performance Was:,Excellent,QuikTrip 7908,AMARILLO,TX,2024-05-30 19:04:42,SXX0024,EBR,SERVIC,QuikTrip,lturner,,POSTED,448.5,-153.79,294.71
240530-132,Did Contractors Clean Up All Work Areas?,Yes,QuikTrip 7908,AMARILLO,TX,2024-05-30 19:04:42,SXX0024,EBR,SERVIC,QuikTrip,lturner,,POSTED,448.5,-153.79,294.71
240530-132,Did Contractors Employees Cooperate with You?,Yes,QuikTrip 7908,AMARILLO,TX,2024-05-30 19:04:42,SXX0024,EBR,SERVIC,QuikTrip,lturner,,POSTED,448.5,-153.79,294.71
240530-132,Was Contractors Quality of Work Satisfactory?,Yes,QuikTrip 7908,AMARILLO,TX,2024-05-30 19:04:42,SXX0024,EBR,SERVIC,QuikTrip,lturner,,POSTED,448.5,-153.79,294.71
240522-036,Did Contractors Clean Up All Work Areas?,Yes,Staples 1765,ROCKWALL,TX,2024-05-30 19:10:06,B240067,ERO,ST011,Staples Facilities Dept,JURamirez,District 9,APPROV,0,-234.83,-234.83
240522-036,Did Contractors Employees Cooperate with You?,Yes,Staples 1765,ROCKWALL,TX,2024-05-30 19:10:06,B240067,ERO,ST011,Staples Facilities Dept,JURamirez,District 9,APPROV,0,-234.83,-234.83
240522-036,Overall Performance Was:,Excellent,Staples 1765,ROCKWALL,TX,2024-05-30 19:10:06,B240067,ERO,ST011,Staples Facilities Dept,JURamirez,District 9,APPROV,0,-234.83,-234.83
240522-036,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1765,ROCKWALL,TX,2024-05-30 19:10:06,B240067,ERO,ST011,Staples Facilities Dept,JURamirez,District 9,APPROV,0,-234.83,-234.83
240515-027,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 1254,NEW HARTFORD,NY,2024-05-30 19:12:38,SXX1022,LBR,LE,HOME DEPOT USA,BWood,District 1,POSTED,849.82,-202.09,647.73
240515-027,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 1254,NEW HARTFORD,NY,2024-05-30 19:12:38,SXX1022,LBR,LE,HOME DEPOT USA,BWood,District 1,POSTED,849.82,-202.09,647.73
240515-027,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 1254,NEW HARTFORD,NY,2024-05-30 19:12:38,SXX1022,LBR,LE,HOME DEPOT USA,BWood,District 1,POSTED,849.82,-202.09,647.73
240515-027,Overall Performance Was:,Excellent,THE HOME DEPOT 1254,NEW HARTFORD,NY,2024-05-30 19:12:38,SXX1022,LBR,LE,HOME DEPOT USA,BWood,District 1,POSTED,849.82,-202.09,647.73
240524-130,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 2716,FLINT,MI,2024-05-30 19:12:40,B240018,ERO,HD465,HOME DEPOT USA,ZSilkwood,District 7,RVWBLL,0,-139.73,-139.73
240524-130,Overall Performance Was:,Excellent,THE HOME DEPOT 2716,FLINT,MI,2024-05-30 19:12:40,B240018,ERO,HD465,HOME DEPOT USA,ZSilkwood,District 7,RVWBLL,0,-139.73,-139.73
240524-130,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 2716,FLINT,MI,2024-05-30 19:12:40,B240018,ERO,HD465,HOME DEPOT USA,ZSilkwood,District 7,RVWBLL,0,-139.73,-139.73
240524-130,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 2716,FLINT,MI,2024-05-30 19:12:40,B240018,ERO,HD465,HOME DEPOT USA,ZSilkwood,District 7,RVWBLL,0,-139.73,-139.73
240523-008,Overall Performance Was:,Excellent,THE HOME DEPOT 0953,Hackettstown,NJ,2024-05-30 19:23:13,SXX1022,LBR,LI,HOME DEPOT USA,CBrockel,District 1,HDPRTR,0,-280.16,-280.16
240523-008,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 0953,Hackettstown,NJ,2024-05-30 19:23:13,SXX1022,LBR,LI,HOME DEPOT USA,CBrockel,District 1,HDPRTR,0,-280.16,-280.16
240523-008,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 0953,Hackettstown,NJ,2024-05-30 19:23:13,SXX1022,LBR,LI,HOME DEPOT USA,CBrockel,District 1,HDPRTR,0,-280.16,-280.16
240523-008,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 0953,Hackettstown,NJ,2024-05-30 19:23:13,SXX1022,LBR,LI,HOME DEPOT USA,CBrockel,District 1,HDPRTR,0,-280.16,-280.16
240516-141,Did Contractors Employees Cooperate with You?,Yes,Bank of America CA8-126,ENCINO,CA,2024-05-30 19:24:23,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,263,-107.54,155.46
240516-141,Overall Performance Was:,Excellent,Bank of America CA8-126,ENCINO,CA,2024-05-30 19:24:23,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,263,-107.54,155.46
240516-141,Did Contractors Clean Up All Work Areas?,Yes,Bank of America CA8-126,ENCINO,CA,2024-05-30 19:24:23,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,263,-107.54,155.46
231222-282,Additional Comments on Work Provided:,Great job! Team player! MB,Ulta Beauty 1022,Harlingen,TX,2024-01-29 05:20:31,B240036,ERO,UL002,NATIONWIDE FIXTURE INSTALLATIO,RAGarcia,,POSTED,789,-812.55,-23.55
240516-141,Was Contractors Quality of Work Satisfactory?,Yes,Bank of America CA8-126,ENCINO,CA,2024-05-30 19:24:23,HXX1600,LRM,GMRLE,Cushman&Wakefield / BOA,AValenzuel,District 13,POSTED,263,-107.54,155.46
240522-089,Did Contractors Clean Up All Work Areas?,Yes,Staples 1938,TULSA,OK,2024-05-30 19:25:38,B240067,ERO,ST011,Staples Facilities Dept,JPyle,,POSTED,655,-162.81,492.19
240522-089,Did Contractors Employees Cooperate with You?,Yes,Staples 1938,TULSA,OK,2024-05-30 19:25:38,B240067,ERO,ST011,Staples Facilities Dept,JPyle,,POSTED,655,-162.81,492.19
240522-089,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1938,TULSA,OK,2024-05-30 19:25:38,B240067,ERO,ST011,Staples Facilities Dept,JPyle,,POSTED,655,-162.81,492.19
240522-089,Overall Performance Was:,Excellent,Staples 1938,TULSA,OK,2024-05-30 19:25:38,B240067,ERO,ST011,Staples Facilities Dept,JPyle,,POSTED,655,-162.81,492.19
240524-121,Was Contractors Quality of Work Satisfactory?,Yes,SiteOne Landscape Supply 211,PFLUGERVILLE,TX,2024-05-30 19:32:47,B240041,ERO,SL012,SiteOne Landscape Supply,LShewmaker,District 10,RVWBLL,0,-404.3,-404.3
240524-121,Overall Performance Was:,Excellent,SiteOne Landscape Supply 211,PFLUGERVILLE,TX,2024-05-30 19:32:47,B240041,ERO,SL012,SiteOne Landscape Supply,LShewmaker,District 10,RVWBLL,0,-404.3,-404.3
240524-121,Did Contractors Employees Cooperate with You?,Yes,SiteOne Landscape Supply 211,PFLUGERVILLE,TX,2024-05-30 19:32:47,B240041,ERO,SL012,SiteOne Landscape Supply,LShewmaker,District 10,RVWBLL,0,-404.3,-404.3
240524-121,Did Contractors Clean Up All Work Areas?,Yes,SiteOne Landscape Supply 211,PFLUGERVILLE,TX,2024-05-30 19:32:47,B240041,ERO,SL012,SiteOne Landscape Supply,LShewmaker,District 10,RVWBLL,0,-404.3,-404.3
240521-362,Was Contractors Quality of Work Satisfactory?,Yes,Staples 1391,Mira Loma,CA,2024-05-30 19:33:38,B240067,ERO,ST011,Staples Facilities Dept,RUCastillo,District 13,POSTED,655,-236.5,418.5
240521-362,Overall Performance Was:,Excellent,Staples 1391,Mira Loma,CA,2024-05-30 19:33:38,B240067,ERO,ST011,Staples Facilities Dept,RUCastillo,District 13,POSTED,655,-236.5,418.5
240521-362,Did Contractors Clean Up All Work Areas?,Yes,Staples 1391,Mira Loma,CA,2024-05-30 19:33:38,B240067,ERO,ST011,Staples Facilities Dept,RUCastillo,District 13,POSTED,655,-236.5,418.5
240521-362,Did Contractors Employees Cooperate with You?,Yes,Staples 1391,Mira Loma,CA,2024-05-30 19:33:38,B240067,ERO,ST011,Staples Facilities Dept,RUCastillo,District 13,POSTED,655,-236.5,418.5
240412-151,Was Contractors Quality of Work Satisfactory?,Yes,Marshalls 1100546,La Jolla,CA,2024-05-30 19:37:00,SXX1025,LBR,LI,"THE TJX COMPANIES, INC",CAdams,,POSTED,921.58,-529.58,392
240412-151,Did Contractors Clean Up All Work Areas?,Yes,Marshalls 1100546,La Jolla,CA,2024-05-30 19:37:00,SXX1025,LBR,LI,"THE TJX COMPANIES, INC",CAdams,,POSTED,921.58,-529.58,392
240412-151,Overall Performance Was:,Excellent,Marshalls 1100546,La Jolla,CA,2024-05-30 19:37:00,SXX1025,LBR,LI,"THE TJX COMPANIES, INC",CAdams,,POSTED,921.58,-529.58,392
240412-151,Did Contractors Employees Cooperate with You?,Yes,Marshalls 1100546,La Jolla,CA,2024-05-30 19:37:00,SXX1025,LBR,LI,"THE TJX COMPANIES, INC",CAdams,,POSTED,921.58,-529.58,392
240214-022,Overall Performance Was:,Excellent,THE HOME DEPOT 6178,Fishkill,NY,2024-05-30 19:39:06,SXX0022,EBR,SERVIC,HOME DEPOT USA,JRoublick,District 1,PBINV,0,-9175.43,-9175.43
240214-022,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 6178,Fishkill,NY,2024-05-30 19:39:06,SXX0022,EBR,SERVIC,HOME DEPOT USA,JRoublick,District 1,PBINV,0,-9175.43,-9175.43
240214-022,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 6178,Fishkill,NY,2024-05-30 19:39:06,SXX0022,EBR,SERVIC,HOME DEPOT USA,JRoublick,District 1,PBINV,0,-9175.43,-9175.43
240214-022,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 6178,Fishkill,NY,2024-05-30 19:39:06,SXX0022,EBR,SERVIC,HOME DEPOT USA,JRoublick,District 1,PBINV,0,-9175.43,-9175.43
240331-125,Did Contractors Employees Cooperate with You?,Yes,THE HOME DEPOT 1907,NILES,IL,2024-05-30 19:40:28,B240023,ERO,HC03,HOME DEPOT USA,DGalvez,District 8,RVWBLL,0,-313.45,-313.45
240331-125,Did Contractors Clean Up All Work Areas?,Yes,THE HOME DEPOT 1907,NILES,IL,2024-05-30 19:40:28,B240023,ERO,HC03,HOME DEPOT USA,DGalvez,District 8,RVWBLL,0,-313.45,-313.45
240331-125,Overall Performance Was:,Excellent,THE HOME DEPOT 1907,NILES,IL,2024-05-30 19:40:28,B240023,ERO,HC03,HOME DEPOT USA,DGalvez,District 8,RVWBLL,0,-313.45,-313.45
240331-125,Was Contractors Quality of Work Satisfactory?,Yes,THE HOME DEPOT 1907,NILES,IL,2024-05-30 19:40:28,B240023,ERO,HC03,HOME DEPOT USA,DGalvez,District 8,RVWBLL,0,-313.45,-313.45
240521-356,Was Contractors Quality of Work Satisfactory?,Yes,AAA Cooper Transportation ACT New Orleans,JEFFERSON,LA,2024-05-30 19:49:33,SXX1024,LBR,LE,AAA Cooper Transportation,JAThomas,,PCA,0,-149.17,-149.17
240521-356,Did Contractors Employees Cooperate with You?,Yes,AAA Cooper Transportation ACT New Orleans,JEFFERSON,LA,2024-05-30 19:49:33,SXX1024,LBR,LE,AAA Cooper Transportation,JAThomas,,PCA,0,-149.17,-149.17
240521-356,Did Contractors Clean Up All Work Areas?,Yes,AAA Cooper Transportation ACT New Orleans,JEFFERSON,LA,2024-05-30 19:49:33,SXX1024,LBR,LE,AAA Cooper Transportation,JAThomas,,PCA,0,-149.17,-149.17
